# 这是本地源列表，一行一个源，格式为：频道名称,接口地址
# 如果有多个本地源文件，可以在config目录下创建local目录进行存放，支持txt/m3u文件格式
# 支持设置白名单：接口后添加$!
# The local source list, one line per source, format: channel name, interface address
# Support setting whitelist: add $! after the interface
# If there are multiple local source files, you can create a local directory under the config directory for storage, supporting txt/m3u file formats
----家庭源-不更新,#genre#
CCTV-7 国防军事
CCTV-8 电视剧
CCTV-9 纪录
CCTV-10 科教
CCTV-11 戏曲
CCTV-12 社会与法
CCTV-13 新闻
CCTV-14 少儿
CCTV-15 音乐
CCTV-16 奥林匹克
CCTV-17 农业农村
CCTV-4美洲
CCTV-4欧洲
风云剧场
第一剧场
怀旧剧场
世界地理
风云音乐
风云足球
高尔夫网球
兵器科技
央视台球
女性时尚
央视文化精品
卫生健康
电视指南
发现之旅
老故事
中学生
新科动漫
CGTN 
CGTN Français 
CGTN Español
CGTN Arabic
CGTN Russian
CGTN Documentary
CETV-1 综合教育
CETV-2 空中课堂
CETV-3 北京地面
CETV-4 职业教育
CETV 早期教育
CCTV - 娱乐
CHC 家庭影院
CHC 动作电影
CHC 影迷电影
央广购物
中国天气
中国交通
经典电影

📡卫视频道,#genre#
北京卫视
北京卫视4K
天津卫视
河北卫视
山西卫视
内蒙古卫视
辽宁卫视
吉林卫视
黑龙江卫视
上海卫视
东方卫视4K
江苏卫视
江苏卫视4K
浙江卫视
浙江卫视4K
安徽卫视
福建卫视
江西卫视
山东卫视
山东卫视4K
河南卫视
河南卫视4K
湖北卫视
湖南卫视
湖南卫视4K
广东卫视
广东卫视4K
广西卫视
海南卫视
重庆卫视
四川卫视
四川卫视4K
贵州卫视
云南卫视
西藏卫视(汉语)
西藏卫视(藏语)
陕西卫视
甘肃卫视
青海卫视
宁夏卫视
新疆卫视
深圳卫视
深圳卫视4K
厦门卫视
三沙卫视
大湾区卫视
广东南方卫视
山东教育卫视
海峡卫视
延边卫视
康巴卫视
安多卫视
兵团卫视
内蒙古蒙古语卫视
农林卫视

🌊港·澳·台,#genre#
爱尔达体育 1 台
爱尔达体育 2 台
爱尔达体育 3 台
爱尔达体育 4 台
爱尔达体育 MAX1 台
爱尔达体育 MAX2 台
爱尔达体育 MAX3 台
爱尔达体育 MAX4 台
爱尔达体育 MAX5 台
爱尔达体育 MAX6 台
爱尔达体育 MAX7 台
爱尔达体育 MAX8 台
爱尔达影剧台
爱尔达综合台
爱尔达娱乐台
爱尔达日韩台
BBC Lifestyle
BBC News
BBC CBeebies
INURTLA 4K
GINX TV
翡翠台
翡翠台 4K
华丽翡翠台
翡翠台北美版
翡翠剧集台
黄金翡翠台
TVB Plus
无线新闻台
明珠台
港台电视 31
港台电视 32
港台电视 33
港台电视 34
港台电视 35
港台电视 36
香港开电视
香港国际财经台
HOY 资讯台
viuTV
viuTV6
有线新闻台
有线财经资讯台
有线直播新闻台
有线头条新闻台
Now 新闻台
Now 财经台
Now 直播台
Now 爆谷台
Now 星影台
天映频道
美亚电影台
千禧经典台
凤凰卫视中文台
凤凰卫视资讯台
凤凰卫视香港台
凤凰卫视电影台
澳视澳门
澳视卫星台
澳视葡文台
澳门卫视
澳门体育台
澳门综艺台
澳门莲花台
澳门资讯台
澳门公共频道
澳亚卫视
台视综合台
台视新闻台
台视财经台
中视综合台
中视菁采台
中视经典台
中视新闻台
华视综合台
华视新闻资讯台
华视教育体育文化台
民视无线台
民视新闻台
民视台湾台
民视第一台
民视旅游台
民视综艺台
民视影劇台
公视主频
公视 2 台
公视戏剧台
公视台语台
小公视
客家电视台
原住民族电视台
大爱一台
大爱二台
TVBS 亚洲
TVBS 新闻台
TVBS 欢乐台
TVBS 精彩台
TVBS 闽南台
TVBS 综艺台
TVBS 台剧台
TVBS 综合台
中天新闻台
镜新闻台
寰宇新闻台
寰宇财经台
非凡新闻台
三立新闻台
半岛国际新闻台
中天亞洲台
中天综合台
中天娱乐台
东森新闻台
东森财经新闻台
东森综合台
东森戏剧台
东森电影台
东森洋片
东森幼幼台
东森超视
东森购物 1 台
东森购物 2 台
东森购物 3 台
东森购物 5 台
东森幼幼 2 台
东森幼幼 3 台
东森幼幼 4 台
八大综合台
八大戏剧台
八大第一台
八大娱乐台
八大精彩台
三立综合台
三立台湾台
三立戏剧台
三立都会台
龙华卡通台
龙华戏剧台
龙华日韩台
龙华偶像台
龙华经典台
龙华电影台
龙华洋片台
靖天综合台
靖天國際台
靖天資訊台
靖天歡樂台
靖天育樂台
靖天电影台
靖天映畫台
靖天日本台
靖天戲劇台
靖天卡通台
靖洋戲劇台
靖洋卡通台
影迷數位電影台
影迷數位紀實台
amc 电影台
ELTA 生活旅遊台
ELTV 娛樂台
ELTV 生活英語台
纬来综合台
纬来电影台
纬来体育台
纬来日本台
纬来精彩台
博斯运动 1 台
博斯运动 2 台
博斯高球 1 台
博斯高球 2 台
博斯网球台
博斯无限 1 台
博斯无限 2 台
智林体育台
采昌影劇台
Catchplay 电影台
星空卫视
卫视中文台
卫视电影台（台湾版）
TVB 华丽台
TVB 星河台
TVB 明珠剧集
TVB J1
TVB J2
TVB 新闻台
TVB 娱乐新闻台
TVB Entertainment
TVB Asia
TVB Classic
TVB 华语台
TVB 华语剧
TVB 亚洲剧
TVB 亚洲综艺
TVB 生活台
TVB 功夫台
TVB 戏曲台
TVB 财体资讯
TVB 无线娱乐
TVB Drama
TVB E US
TVB SUPERFREE
TVB 粤语片
MTVBiggestPop
新传媒5频道
新传媒8频道
新传媒优频道

☘️北京频道,#genre#
北京纪实科教
北京新闻
北京文艺
北京影视
北京财经
北京生活
北京体育休闲
卡酷少儿
北京IPTV4K超清
北京淘电影
北京淘剧场
北京淘娱乐
北京淘 BABY
北京淘精彩
萌宠TV
重温经典

☘️天津频道,#genre#
天津新闻
天津文艺
天津影视
天津都市
天津体育
天津教育
三佳购物
滨海一套
滨海二套

☘️河北频道,#genre#
河北经济生活
河北影视剧
河北少儿
河北文旅公共
河北三佳购物
河北杂技
睛彩河北
河北4K
石家庄新闻综合
石家庄城市服务
石家庄文化娱乐
承德新闻综合
承德公共
承德旅游文化
张家口新闻综合
张家口公共
秦皇岛新闻综合
秦皇岛公共
秦皇岛影视
唐山新闻综合
唐山生活服务
唐山影视
唐山公共
廊坊新闻
廊坊公共
廊坊生活
沧州新闻综合
沧州公共
沧州影视娱乐
衡水新闻综合
衡水综合
衡水经济科教
邢台综合
邢台城市生活
保定新闻综合
保定公共
保定生活健康
邯郸新闻综合
河北IPTV导视
河北IPTV高清影视
河北IPTV生活服务
睛彩竞技
睛彩篮球
睛彩羽毛球
睛彩广场舞
睛彩青少

☘️山西频道,#genre#
山西影视
山西文体生活
山西社会与法治
山西经济与科技
山西黄河
山西银龄
山西秦腔
山西移动电视
太原新闻综合
太原经济生活
太原社教法制
太原影视
太原文体
太原教育
大同新闻综合
大同教育
阳泉新闻综合
阳泉科教
临汾新闻综合
临汾科教
临汾公共
晋中新闻综合
晋中公共
晋城新闻综合
晋城公共
长治新闻综合
长治公共
长治文化
长治教育
朔州新闻综合
忻州综合
吕梁新闻综合
运城新闻综合
山西IPTV导视
山西IPTV热播剧场
山西IPTV戏曲
☘️辽宁频道,#genre#
辽宁经济
辽宁都市
辽宁影视剧
辽宁少儿·科教
辽宁文旅·公共
辽宁三农
辽宁体育休闲
辽宁移动电视
辽宁北方
辽宁教育青少
沈阳新闻综合
沈阳经济生活
沈阳影视
沈阳文体娱乐
沈阳公共
沈阳教育
大连新闻综合
大连生活
大连影视
大连文体
大连公共
大连少儿
鞍山新闻综合
鞍山公共
抚顺新闻综合
抚顺教育
本溪新闻综合
丹东新闻综合
丹东生活
锦州新闻综合
营口新闻综合
营口公共
阜新新闻综合
辽阳新闻综合
盘锦新闻综合
铁岭新闻综合
朝阳新闻综合
葫芦岛新闻综合
辽宁IPTV导视
辽宁IPTV热播剧场
辽宁IPTV高清影视
辽宁IPTV生活服务
辽宁宜佳购物
辽宁IPTV体育
辽宁IPTV少儿
辽宁中华功夫
新动漫

☘️吉林频道,#genre#
吉视都市
吉视生活
吉视乡村
吉视影视娱乐
吉视公共
吉视科教
吉林经济
吉林少儿
延边卫视
长春综合
长春文旅体育
长春市民生活
长春经济
长春汽车
吉林市综合
吉林市生活
吉林市科教
吉林市经济生活
四平新闻综合
四平公共
辽源新闻综合
通化新闻综合
白山新闻综合
白山旅游生活
松原新闻综合
松原生活
白城新闻综合
吉林IPTV导视
吉林IPTV高清影视
吉林IPTV乡村
吉林IPTV戏曲
吉林纪录片轮播
吉林二人转

☘️黑龙江频道,#genre#
黑龙江都市
黑龙江影视
黑龙江新闻法制
黑龙江文体
黑龙江少儿
黑龙江农业科教
黑龙江公共
黑龙江三农
哈尔滨新闻综合
哈尔滨影视
哈尔滨生活
哈尔滨文体娱乐
哈尔滨都市资讯
齐齐哈尔新闻综合
齐齐哈尔经济法治
鸡西新闻综合
鸡西公共
鹤岗新闻综合
双鸭山新闻综合
大庆新闻综合
伊春新闻综合
佳木斯新闻综合
七台河新闻综合
牡丹江新闻综合
黑河新闻综合
绥化新闻综合
黑龙江IPTV导视
黑龙江IPTV热播剧场
黑龙江IPTV生活时尚
黑龙江IPTV农业
海看黑龙江专区
东北戏曲

☘️内蒙古频道,#genre#
内蒙古经济生活
内蒙古文体娱乐
内蒙古少儿
内蒙古农牧
内蒙古新闻
呼和浩特新闻综合
包头新闻综合
乌海新闻综合
赤峰新闻综合
通辽新闻综合
鄂尔多斯新闻综合
呼伦贝尔新闻综合
巴彦淖尔新闻综合
乌兰察布新闻综合
兴安新闻综合
锡林郭勒新闻综合
阿拉善新闻综合


☘️上海频道，#genre#
上海新闻综合
上海都市
第一财经频道
东方影视频道
纪实人文频道
五星体育频道
东方购物频道
上海外语频道（ICS）
哈哈炫动
上海教育
上海欢笑剧场
都市剧场
东方财经
法治天地
劲爆体育
魅力足球
金色学堂
新视觉
多彩文体 4K
动漫秀场
生活时尚
乐游
游戏风云
七彩戏剧
百视通华语影院
百视通星光院线
百视通全球大片
百视通经典影院
百视通 4K 影院
百视通热播剧场
百视通 TVB 剧场
百视通海外剧场
百视通动漫影院
百视通青春动漫
百视通宝宝动画
百视通热门综艺
百视通戏曲精选
百视通电竞天堂
百视通谍战剧场

☘️江苏频道,#genre#
江苏新闻频道
江苏城市频道
江苏综艺频道
江苏影视频道
江苏体育休闲频道
优漫卡通卫视
江苏教育频道
江苏国际频道
好享购物频道
财富天下频道
靓妆频道
幼儿教育频道
江苏移动电视
苏州 4k
南京新闻综合
南京影视
南京十八・生活
南京文旅纪录
南京教育科技
南京少儿
苏州4k
苏州新闻综合
苏州社会经济
苏州文化生活
苏州电影娱乐信息
苏州生活资讯

无锡新闻综合
无锡娱乐
无锡都市资讯
无锡经济
无锡生活
无锡影视
盐城新闻综合
盐城教育民生
盐城公共频道
淮安影院娱乐
淮安公共
淮安综合
淮安影视
江苏 IPTV 导视
江苏 IPTV 高清影视
聚鲨环球精选
聚鲨环球
水韵江苏高清
☘️浙江频道，#genre#
浙江钱江都市
浙江教育
浙江新闻
浙江少儿
浙江好易购
浙江之江纪录
西湖明珠
浙江民生休闲
浙江经视
宁波余姚生活
宁波象山综合
宁波新闻综合
宁波生活
宁波文体
宁波影视
温州永嘉综合
温州新闻综合
温州经济科教
温州公共
绍兴上虞影视
绍兴上虞综合
绍兴嵊州综合
绍兴文化影视
绍兴新闻综合
绍兴文化
绍兴影院
金华东阳综合
金华兰溪综合
金华新闻综合
金华都市
衢州开化综合
衢州衢江综合
衢州龙游生活
衢州龙游综合
衢州新闻综合
衢州公共
嘉兴新闻综合
嘉兴文化
舟山新闻综合
舟山群岛
台州新闻综合
台州影视
丽水新闻综合
丽水公共
浙江 IPTV 导视
华数少儿动画
华数热播剧场
华数爱大剧 1
华数爱大剧 2
华数爱电影
华数电视剧
华数谍战剧场
华数 4K 电影
华数动漫
华数精彩影视

☘️山东频道，#genre#
山东齐鲁卫视
山东体育卫视
山东教育卫视
山东农科频道
山东少儿频道
山东文旅频道
山东新闻频道
山东生活频道
山东综艺频道
山东公共频道
山东影视频道
山东交通频道
山东气象频道
山东农村频道
山东应急频道
山东购物频道
山东移动电视
青岛新闻综合频道
青岛生活服务频道
青岛影视频道
青岛文化娱乐频道
青岛体育休闲频道
青岛青少旅游频道
青岛党建电视频道
济南新闻综合频道
济南都市频道
济南影视频道
济南娱乐频道
济南生活频道
济南商务频道
济南少儿频道
济南教育频道
烟台新闻综合频道
烟台经济科技频道
烟台影视频道
烟台公共频道
潍坊新闻综合频道
潍坊农业频道
潍坊公共频道
潍坊科教频道
淄博新闻频道
淄博科教频道
淄博都市频道
淄博生活频道
淄博公共频道
威海新闻综合频道
威海都市生活频道
威海海洋频道
东营新闻综合频道
东营公共频道
东营科教频道
济宁新闻综合频道
济宁生活频道
泰安新闻综合频道
泰安公共频道
临沂新闻综合频道
临沂公共频道
德州新闻综合频道
德州公共频道
德州经济生活频道
聊城新闻综合频道
聊城公共频道
滨州新闻综合频道
滨州公共频道
菏泽新闻综合频道
菏泽经济生活频道
菏泽影视频道
山东 IPTV 导视
山东 IPTV 热播剧场
山东 IPTV 高清影视
山东 IPTV 生活服务
山东 IPTV 法治频道
山东 IPTV 教育频道
山东 IPTV 健康频道
海看
海看 4K
海看爱宠
海看大片
海看电竞 LD
海看儿歌
海看剧场
海看热播
海看少儿
IPTV 山东体育
IPTV 山东影视
IPTV 山东综艺
☘️福建频道，#genre#
福建都市
福建民生
福建影视
福建公共
福建少儿
福建科教
福建经视
福建移动电视
海峡卫视
厦门卫视
福州新闻综合
福州都市
福州影视
厦门新闻综合
厦门都市
厦门影视
莆田新闻综合
莆田公共
三明新闻综合
三明公共
泉州新闻综合
泉州公共
漳州新闻综合
漳州公共
南平新闻综合
南平公共
龙岩新闻综合
龙岩公共
宁德新闻综合
宁德公共
福建 IPTV 导视
福建 IPTV 高清影视
福建 IPTV 戏曲
☘️江西频道，#genre#
江西都市
江西民生
江西影视
江西公共
江西少儿
江西科教
江西经视
江西移动电视
南昌新闻综合
南昌都市
南昌影视
景德镇新闻综合
景德镇公共
萍乡新闻综合
萍乡公共
九江新闻综合
九江公共
新余新闻综合
新余公共
鹰潭新闻综合
鹰潭公共
赣州新闻综合
赣州公共
吉安新闻综合
吉安公共
宜春新闻综合
宜春公共
抚州新闻综合
抚州公共
上饶新闻综合
上饶公共
江西 IPTV 导视
江西 IPTV 高清影视
江西 IPTV 戏曲
☘️安徽频道，#genre#
安徽公共
安徽农业科教
安徽移动电视
安徽综艺体育
安徽经济生活
安徽影视
合肥新闻综合
合肥生活
合肥科创
合肥教育法治
芜湖新闻综合
芜湖生活
芜湖影视
蚌埠新闻综合
蚌埠公共
淮南新闻综合
淮南公共
马鞍山新闻综合
马鞍山科教
淮北新闻综合
淮北公共
铜陵新闻综合
铜陵教育科技
安庆新闻综合
安庆经济
黄山新闻综合
黄山文旅
滁州新闻综合
滁州公共
阜阳新闻综合
阜阳都市
阜阳生活
阜阳教育
宿州新闻综合
宿州公共
六安新闻综合
六安公共
亳州综合
亳州公共
池州综合
池州科教
宣城新闻综合
宣城公共
安徽 IPTV 导视
安徽 IPTV 高清影视
安徽 IPTV 戏曲

☘️河南频道,#genre#
河南新闻频道
河南都市
河南民生
河南影视
河南公共
河南少儿
河南科教
河南法治
河南农村
河南电视剧频道
武术世界频道
文物宝库频道
梨园频道
河南移动电视
郑州新闻综合
郑州都市
郑州影视
郑州生活
开封新闻综合
开封公共
洛阳新闻综合
洛阳公共
平顶山新闻综合
平顶山公共
安阳新闻综合
安阳公共
鹤壁新闻综合
鹤壁公共
新乡新闻综合
新乡公共
焦作新闻综合
焦作公共
濮阳新闻综合
濮阳公共
许昌新闻综合
许昌公共
漯河新闻综合
漯河公共
三门峡新闻综合
三门峡公共
南阳新闻综合
南阳公共
商丘新闻综合
商丘公共
信阳新闻综合
信阳公共
周口新闻综合
周口公共
驻马店新闻综合
驻马店公共
济源新闻综合
济源公共
河南IPTV导视
河南IPTV高清影视
河南IPTV戏曲
登封综合
宜阳综合
渑池新闻综合
舞阳新闻综合
郏县综合
嵩县综合新闻
睛彩中原
移动戏曲

☘️湖北频道,#genre#
湖北都市
湖北民生
湖北影视
湖北公共
湖北少儿
湖北科教
湖北经视
湖北移动电视
武汉新闻综合
武汉都市
武汉影视
武汉文体
武汉生活
黄石新闻综合
黄石公共
十堰新闻综合
十堰公共
宜昌新闻综合
宜昌公共
襄阳新闻综合
襄阳公共
鄂州新闻综合
鄂州公共
荆门新闻综合
荆门公共
孝感新闻综合
孝感公共
荆州新闻综合
荆州公共
黄冈新闻综合
黄冈公共
咸宁新闻综合
咸宁公共
随州新闻综合
随州公共
恩施新闻综合
恩施公共
湖北IPTV导视
湖北IPTV高清影视
湖北IPTV戏曲

☘️湖南频道,#genre#
湖南都市
湖南民生
湖南电视剧频道
湖南电影频道
湖南娱乐频道
湖南爱晚频道
湖南少儿
湖南教育电视台
湖南经视频道
金鹰纪实卫视
快乐垂钓频道
金鹰卡通卫视
湖南移动电视
湖南茶频道
湖南卫视国际频道

长沙新闻综合
长沙都市
长沙影视
长沙政法
株洲新闻综合
株洲公共
湘潭新闻综合
湘潭公共
衡阳新闻综合
衡阳公共
邵阳新闻综合
邵阳公共
岳阳新闻综合
岳阳公共
常德新闻综合
常德公共
张家界新闻综合
张家界公共
益阳新闻综合
益阳公共
郴州新闻综合
郴州公共
永州新闻综合
永州公共
怀化新闻综合
怀化公共
娄底新闻综合
娄底公共
湖南IPTV导视
湖南IPTV高清影视
湖南IPTV戏曲
☘️广东频道,#genre#
广东珠江频道
广东新闻频道
广东民生频道
广东体育频道
广东影视频道
广东少儿频道
广东公共频道
GRTN健康频道
GRTN文化频道
GRTN生活频道
广东现代教育
广东经济科教
广东岭南戏曲
广东移动电视
嘉佳卡通
南方购物
广东综艺4K
南国都市4K
广东交通频道
广东气象频道
广东教育电视台
广东农村频道
广东文旅频道
广东应急频道
广东购物频道
广东汽车频道
广东美食频道
广东戏曲频道
广东电竞频道
广东动漫频道
广东纪录片频道
广东音乐频道
广州综合频道
广州新闻频道
广州影视频道
广州法治频道
广州南国都市频道
深圳都市频道
深圳电视剧频道
深圳财经频道
深圳少儿频道
深圳国际频道
深圳移动电视
深圳宜和购物
深圳体育健康频道
深圳龙岗频道
深圳宝安频道
佛山公共频道
佛山南海频道
佛山顺德频道
佛山影视频道
佛山高明频道
佛山三水频道
佛山城市生活频道
东莞新闻综合频道
东莞生活资讯频道
东莞综合频道
河源综合频道
河源公共频道
河源生活频道
清远新闻综合频道
清远文旅生活频道
清远综合频道
韶关综合频道
韶关新闻综合频道
湛江公共频道
湛江新闻频道
湛江新闻综合频道
肇庆综合频道
肇庆生活频道
肇庆生活服务频道
云浮综合频道
云浮文旅频道
阳江综合频道
阳江新闻综合频道
汕头经济生活频道
汕头综合频道
汕尾新闻综合频道
汕尾文化生活频道
汕尾综合频道
揭阳综合频道
揭阳生活频道
潮州综合频道
潮州民生频道
惠州1频道
惠州2频道
梅州综合频道
梅州客家生活频道
中山综合频道
中山香山文化频道
茂名文化生活频道
茂名综合频道
广东IPTV广告
广东IPTV-导视
广东IPTV电信新电视
IPTV岭南戏曲
IPTV广东体育
IPTV广东影视
IPTV广东综艺
IPTV广东少儿
IPTV珠江台
IPTV大湾区卫视
广东IPTV热播剧场
广东IPTV高清影视
广东IPTV生活服务
广东IPTV法治频道
广东IPTV教育频道
广东IPTV健康频道
广东IPTV旅游频道
广东IPTV财经频道
广东IPTV电竞频道
广东IPTV4K超高清
广东IPTV粤语剧场
广东IPTV港剧专区
广东IPTV客家语频道
广东IPTV潮汕语频道

☘️广西频道,#genre#
广西都市
广西民生
广西影视
广西公共
广西少儿
广西科教
广西综艺旅游
广西新闻
广西国际
广西移动电视
南宁新闻综合
柳州新闻综合
柳州公共
桂林新闻综合
桂林公共
梧州新闻综合
梧州公共
北海新闻综合
北海公共
防城港新闻综合
防城港公共
钦州新闻综合
钦州公共
贵港新闻综合
贵港公共
玉林新闻综合
百色新闻综合
百色公共
贺州新闻综合
贺州公共
河池新闻综合
河池公共
来宾新闻综合
来宾公共
崇左新闻综合
崇左公共
广西IPTV导视
广西IPTV高清影视
广西IPTV戏曲

☘️海南频道,#genre#
海南都市
海南民生
海南影视
海南公共
海南少儿
海南科教
三沙卫视
海南移动电视
海口新闻综合
海口都市
三亚新闻综合
三亚公共
三沙新闻综合
三沙公共
儋州新闻综合
儋州公共
其他市县新闻综合
海南IPTV导视
海南IPTV高清影视
海南IPTV旅游
☘️四川频道,#genre#
四川文化旅游
四川经济
四川新闻
四川影视文艺
四川星空购物
四川妇女儿童
四川乡村
四川科教
峨眉电影
四川公共乡村
成都综合
成都经济
成都都市
成都影视
成都公共
成都少儿
成都蓉城先锋
成都每日购物
绵阳新闻综合
绵阳公共
绵阳科教
乐山综合
乐山文旅生活
自贡综合
自贡文化生活
广元文化生活
广元综合
德阳文旅科教
德阳新闻综合
内江综合
内江科教生活
凉山综合
凉山彝语综合
资阳综合
宜宾综合
宜宾公共
攀枝花综合
泸州综合
泸州科教生活
雅安综合
雅安文化生活
眉山综合
眉山文旅乡村
南充综合
南充公共
达州综合
达州公共
达州通川
广安综合
广安公共
遂宁综合
遂宁公共
巴中综合
巴中公共
阿坝州综合
阿坝州藏语
四川IPTV导视
四川IPTV高清影视
四川IPTV戏曲
iHOT爱体育
iHOT爱动漫
iHOT爱历史
iHOT爱喜剧
i成都
云看熊猫专区
大爱四川专区

☘️重庆频道,#genre#
重庆新闻
重庆影视剧
重庆新农村
重庆少儿
重庆社会与法
重庆红叶
重庆红岩文化
重庆汽摩
重庆移动
重庆娱乐
重庆时尚生活
重庆文旅
重庆都市
重庆文体娱乐
重庆生活
重庆科教
重庆财经
重庆IPTV导视
重庆IPTV高清影视
IPTV8+(轮播)
IPTV相声小品(轮播)
咪视界

☘️贵州频道,#genre#
贵州公共
贵州影视文艺
贵州大众生活
贵州生态乡村
贵州科教健康
